PRODUCT_ID,PRODUCT_NAME,CATEGORY,BRAND,total_revenue,units_sold,order_count
P001368,Pulse Gas,Books,Pulse,521.56,26,17
P001357,Nimbus Task,Groceries,Nimbus,519.74,26,20
P001038,Nimbus Deal,Books,Nimbus,516.81,23,18
P001194,Solace Part,Pet Supplies,Solace,515.7900000000001,33,22
P001034,Nimbus Imagine,Home & Kitchen,Nimbus,515.4599999999999,33,27
P000280,Zenith Cold,Groceries,Zenith,515.02,22,18
P000949,Everest Drive,Toys,Everest,511.68,26,21
P000285,Solace Foot,Beauty,Solace,511.59999999999997,40,27
P000835,Acme School,Books,Acme,509.53000000000003,29,20
P001950,Pulse No,Groceries,Pulse,507.40000000000003,20,18
P001773,Orion Event,Groceries,Orion,505.94,41,31
P000568,Orion Interest,Groceries,Orion,503.7,30,22
P001098,Willow Choose,Pet Supplies,Willow,503.58,33,24
P001180,Astra Question,Groceries,Astra,499.33,23,18
P000118,NeoTech Professor,Groceries,NeoTech,498.94,38,29
P000917,Astra Upon,Toys,Astra,493.91999999999996,24,17
P000460,Orion Final,Groceries,Orion,493.44,24,19
P001086,GreenLeaf Course,Groceries,GreenLeaf,490.96,34,26
P000173,Harbor Itself,Clothing,Harbor,485.12,16,15
P001550,Zenith Case,Books,Zenith,479.75000000000006,25,20
P001383,Everest Professional,Groceries,Everest,479.25,25,19
P000453,Everest Various,Home & Kitchen,Everest,477.67999999999995,28,18
P000562,Willow Exist,Clothing,Willow,475.79999999999995,20,15
P000049,NeoTech Help,Home & Kitchen,NeoTech,470.64,37,25
P001632,GreenLeaf Indicate,Groceries,GreenLeaf,469.20000000000005,30,21
P000989,GreenLeaf Single,Groceries,GreenLeaf,468.71999999999997,28,20
P000635,Acme Provide,Books,Acme,464.69,31,22
P001693,GreenLeaf Next,Books,GreenLeaf,463.32,22,17
P000951,Willow Place,Groceries,Willow,458.64,18,14
P000013,Harbor Others,Groceries,Harbor,458.16,24,19
P001115,Nimbus Eat,Books,Nimbus,457.8,28,17
P001185,Harbor Pick,Clothing,Harbor,456.53999999999996,21,15
P001296,Harbor Pick,Toys,Harbor,455.7,31,23
P000450,Orion Take,Books,Orion,455.01,29,22
P001429,Acme Blood,Groceries,Acme,455.0,26,20
P000522,Harbor Medical,Clothing,Harbor,449.0,25,16
P000169,Acme Production,Books,Acme,448.56,21,16
P000263,Solace Most,Groceries,Solace,446.6,35,28
P001846,Pulse Both,Groceries,Pulse,443.3,31,23
P000590,NeoTech Protect,Beauty,NeoTech,440.22,33,26
P001981,Pulse Fly,Groceries,Pulse,436.48,44,29
P000260,Harbor System,Groceries,Harbor,433.98,18,13
P000240,Astra Model,Sports,Astra,431.68,32,21
P001586,Pulse Else,Books,Pulse,431.64,44,28
P001153,NeoTech Car,Home & Kitchen,NeoTech,430.1,22,18
P001122,Nimbus At,Beauty,Nimbus,429.34999999999997,31,23
P001564,GreenLeaf Lead,Groceries,GreenLeaf,427.22,41,25
P000689,Nimbus Morning,Groceries,Nimbus,425.5,23,17
P001317,Everest System,Home & Kitchen,Everest,425.32,31,21
P000577,NeoTech Peace,Books,NeoTech,422.84,22,17
P000188,Zenith Direction,Pet Supplies,Zenith,421.6,34,24
P001363,GreenLeaf Last,Pet Supplies,GreenLeaf,421.59999999999997,31,23
P001189,Acme Four,Groceries,Acme,419.16,42,25
P001619,Everest Imagine,Clothing,Everest,419.03999999999996,27,18
P001590,Solace Institution,Clothing,Solace,416.52,36,26
P001551,GreenLeaf Reflect,Groceries,GreenLeaf,412.3,35,19
P000146,Astra Policy,Toys,Astra,412.09999999999997,26,19
P000994,Harbor Opportunity,Toys,Harbor,411.90000000000003,15,13
P001949,Astra Make,Books,Astra,410.34,21,16
P000449,GreenLeaf Left,Groceries,GreenLeaf,410.08000000000004,22,18
P001906,GreenLeaf Sport,Books,GreenLeaf,407.79,23,17
P001971,Everest Source,Groceries,Everest,406.62,18,14
P000597,Acme Consumer,Groceries,Acme,405.0,30,21
P000852,Pulse Two,Automotive,Pulse,401.06,22,18
P001869,Solace At,Books,Solace,398.09000000000003,47,32
P001474,Astra Write,Groceries,Astra,395.85,35,26
P000683,Orion Paper,Toys,Orion,395.72,26,18
P000521,Orion Risk,Groceries,Orion,394.52,28,22
P001621,Harbor College,Home & Kitchen,Harbor,392.86,26,21
P000960,Acme South,Groceries,Acme,391.02000000000004,42,30
P001636,Solace Administration,Toys,Solace,389.84999999999997,23,20
P000440,Solace Think,Beauty,Solace,387.36,36,26
P001213,Nimbus Enough,Sports,Nimbus,386.57,31,21
P000599,Nimbus Analysis,Groceries,Nimbus,386.43,33,23
P000103,Harbor Two,Books,Harbor,385.56,28,21
P000786,Solace Environmental,Books,Solace,383.96,29,23
P001089,NeoTech Person,Books,NeoTech,382.8,20,15
P001293,Zenith Without,Toys,Zenith,381.2,40,27
P000974,Everest Unit,Groceries,Everest,381.15,21,14
P001791,Acme Democratic,Groceries,Acme,378.0,42,29
P000247,Solace Finish,Books,Solace,377.4,37,29
P000199,Zenith While,Groceries,Zenith,372.6,36,26
P000463,Willow Plant,Sports,Willow,371.4,20,16
P001661,Acme Thought,Toys,Acme,370.76,26,17
P000969,Astra A,Toys,Astra,366.85,29,23
P000621,Astra Daughter,Toys,Astra,364.32,46,29
P000309,NeoTech Second,Groceries,NeoTech,363.79999999999995,34,25
P000170,NeoTech Imagine,Toys,NeoTech,363.42,18,15
P001068,Zenith Decade,Groceries,Zenith,359.46,18,14
P000408,GreenLeaf Green,Pet Supplies,GreenLeaf,357.68,34,24
P001041,NeoTech Fine,Groceries,NeoTech,357.63,21,16
P000779,Nimbus Seven,Books,Nimbus,355.6,40,28
P001406,Acme Far,Books,Acme,355.3,34,24
P001161,Willow Stuff,Beauty,Willow,354.48,28,21
P001735,Astra West,Groceries,Astra,352.08,27,19
P001583,Orion Up,Groceries,Orion,352.03999999999996,26,19
P001108,Harbor Decade,Sports,Harbor,347.76,28,24
P001325,Willow Fill,Groceries,Willow,346.84000000000003,26,16
P000338,Everest Nor,Books,Everest,346.08,21,14
P000889,Nimbus Nice,Groceries,Nimbus,345.8,38,26
P001029,Zenith Might,Groceries,Zenith,344.68,28,24
P001884,Everest Type,Groceries,Everest,344.52,22,14
P001425,Everest Few,Groceries,Everest,343.2,30,22
P001235,Everest Manage,Groceries,Everest,342.0,30,24
P000155,Harbor Firm,Books,Harbor,340.76,28,20
P000258,Orion Trouble,Groceries,Orion,340.2,30,19
P001705,Astra Marriage,Groceries,Astra,339.76000000000005,31,21
P000067,Acme Their,Books,Acme,338.73,21,15
P001211,Pulse Major,Home & Kitchen,Pulse,334.08,36,24
P001004,Acme Mention,Pet Supplies,Acme,333.06,26,22
P000379,Astra Present,Groceries,Astra,333.06,26,20
P000975,Nimbus Market,Pet Supplies,Nimbus,329.96999999999997,17,13
P000177,Astra Visit,Beauty,Astra,329.65000000000003,19,16
P000081,Zenith Great,Toys,Zenith,328.0,25,20
P000526,NeoTech Difficult,Groceries,NeoTech,323.75,35,25
P000485,NeoTech Several,Groceries,NeoTech,319.04,32,23
P000971,Willow Tree,Groceries,Willow,318.75,15,9
P001549,GreenLeaf Drive,Books,GreenLeaf,318.09000000000003,23,17
P001563,Everest Else,Books,Everest,317.4,20,15
P001416,Harbor Improve,Groceries,Harbor,315.71999999999997,12,10
P000832,NeoTech Able,Groceries,NeoTech,314.34000000000003,39,32
P000465,Nimbus Professional,Toys,Nimbus,314.16,21,14
P001577,Solace Small,Toys,Solace,313.73999999999995,27,21
P000576,Zenith Air,Pet Supplies,Zenith,313.6,32,22
P001014,Zenith Appear,Groceries,Zenith,312.62,29,25
P000445,Willow Sit,Pet Supplies,Willow,309.4,26,15
P001778,Solace Minute,Toys,Solace,308.7,30,23
P000992,Nimbus See,Groceries,Nimbus,304.21,29,19
P001687,Orion Painting,Pet Supplies,Orion,301.31,29,25
P000469,Everest Later,Toys,Everest,299.23,23,17
P000413,Solace Follow,Beauty,Solace,298.76,44,30
P001805,GreenLeaf Hear,Groceries,GreenLeaf,295.62,26,22
P001718,Acme Brother,Groceries,Acme,288.42,33,20
P001985,Solace System,Sports,Solace,282.6,15,12
P001656,Orion Administration,Pet Supplies,Orion,281.82,14,11
P001627,Nimbus Happy,Groceries,Nimbus,280.08,24,20
P000321,Pulse Month,Groceries,Pulse,278.69,31,23
P000182,Acme Cause,Books,Acme,278.09999999999997,30,21
P000661,Acme Black,Toys,Acme,275.86,26,21
P001302,Astra Establish,Sports,Astra,265.79999999999995,20,14
P000620,Orion Consider,Groceries,Orion,265.72,28,18
P000200,Zenith Story,Groceries,Zenith,263.15,19,13
P001039,Nimbus Want,Toys,Nimbus,263.12,44,28
P000196,Willow Expert,Beauty,Willow,260.26,22,19
P001622,Willow Break,Beauty,Willow,259.21,49,32
P000102,Pulse Surface,Groceries,Pulse,258.72,42,30
P001537,NeoTech Test,Groceries,NeoTech,258.44,28,18
P001804,Harbor Cost,Pet Supplies,Harbor,255.06,26,18
P000396,Willow Result,Pet Supplies,Willow,250.20000000000002,36,27
P001758,Everest Whole,Pet Supplies,Everest,250.17000000000002,31,23
P001938,Harbor Himself,Books,Harbor,249.55,31,22
P001209,Willow Radio,Pet Supplies,Willow,247.2,30,23
P000433,NeoTech Ask,Pet Supplies,NeoTech,242.88,46,33
P001913,NeoTech Information,Groceries,NeoTech,240.56,31,23
P001094,Astra Type,Groceries,Astra,239.0,20,15
P000409,Pulse Idea,Groceries,Pulse,236.0,20,15
P000845,Nimbus Whole,Groceries,Nimbus,233.94,21,16
P001273,NeoTech Heart,Books,NeoTech,233.76000000000002,24,20
P000122,NeoTech Tell,Toys,NeoTech,233.64,22,17
P000607,Everest Short,Groceries,Everest,233.0,25,20
P000016,Zenith Current,Groceries,Zenith,228.72,24,18
P001671,Nimbus Garden,Beauty,Nimbus,225.68,28,22
P001470,Willow Against,Groceries,Willow,222.3,30,19
P001463,Harbor Doctor,Books,Harbor,219.44,26,18
P000648,Astra Federal,Pet Supplies,Astra,215.16,33,24
P001681,Astra Compare,Books,Astra,212.79999999999998,35,23
P000797,Astra Congress,Toys,Astra,209.58,21,15
P000378,Orion Foot,Books,Orion,209.52999999999997,23,14
P000533,Solace Republican,Pet Supplies,Solace,205.38,18,14
P000513,Everest Child,Toys,Everest,202.81,17,13
P001568,Pulse Scientist,Groceries,Pulse,200.70000000000002,18,14
P000086,Orion And,Pet Supplies,Orion,199.44,36,24
P000923,NeoTech Change,Groceries,NeoTech,195.6,30,21
P001642,Acme Design,Groceries,Acme,194.25,35,25
P001736,GreenLeaf Reach,Groceries,GreenLeaf,192.44,34,24
P000637,Nimbus Everything,Pet Supplies,Nimbus,189.93,39,22
P000405,Orion Chance,Pet Supplies,Orion,188.4,24,19
P001102,GreenLeaf Computer,Toys,GreenLeaf,180.39999999999998,22,18
P000489,NeoTech Conference,Groceries,NeoTech,178.85000000000002,35,25
P001720,Harbor Or,Pet Supplies,Harbor,173.94000000000003,26,19
P001640,GreenLeaf Do,Beauty,GreenLeaf,173.92,16,12
P000579,Zenith Look,Groceries,Zenith,173.88,23,16
P000430,GreenLeaf Own,Groceries,GreenLeaf,171.2,32,23
P000189,Astra Agree,Pet Supplies,Astra,167.60000000000002,40,24
P001199,Willow Early,Toys,Willow,165.9,30,21
P001523,Pulse Require,Groceries,Pulse,165.0,25,15
P000397,Pulse Receive,Books,Pulse,164.43,29,19
P001216,Solace Well,Groceries,Solace,163.24,22,16
P001597,Harbor Place,Books,Harbor,162.14,22,15
P000229,Acme Run,Pet Supplies,Acme,156.51999999999998,28,19
P000284,Zenith Then,Beauty,Zenith,155.6,20,13
P000084,Orion Firm,Groceries,Orion,153.34,34,28
P001442,Harbor Statement,Groceries,Harbor,151.75,25,19
P001123,NeoTech May,Groceries,NeoTech,150.54,26,20
P001124,Solace We,Groceries,Solace,148.5,27,20
P001887,Astra Work,Books,Astra,146.58,14,12
P000536,NeoTech Rise,Pet Supplies,NeoTech,143.85,21,16
P000773,Astra Page,Beauty,Astra,143.7,15,14
P001715,Everest Also,Groceries,Everest,143.5,25,19
P000753,Harbor Town,Beauty,Harbor,141.75,21,16
P001675,Solace Majority,Groceries,Solace,140.4,27,18
P001851,Acme Wife,Pet Supplies,Acme,138.75,15,13
P000978,Everest Miss,Groceries,Everest,138.18,21,17
P000691,GreenLeaf Concern,Groceries,GreenLeaf,134.64,34,26
P001418,Zenith Certainly,Books,Zenith,131.1,38,26
P000011,GreenLeaf They,Pet Supplies,GreenLeaf,125.58000000000001,42,29
P001905,GreenLeaf Race,Groceries,GreenLeaf,122.84,37,23
P000742,Everest Read,Books,Everest,121.77,33,25
P000828,Nimbus Nature,Groceries,Nimbus,111.8,13,11
P000752,Pulse Act,Groceries,Pulse,107.1,30,21
P000090,Pulse Arm,Groceries,Pulse,107.01,29,20
P001544,Harbor Will,Pet Supplies,Harbor,104.5,38,25
P000751,Willow At,Books,Willow,95.2,35,26
P001218,NeoTech Food,Groceries,NeoTech,94.24,38,24
P001228,Solace Color,Groceries,Solace,93.89999999999999,30,24
P000598,Nimbus Pass,Pet Supplies,Nimbus,93.6,20,15
P001924,Acme Sign,Books,Acme,89.28,16,13
P001327,Acme Process,Groceries,Acme,86.64,24,17
P001027,GreenLeaf Visit,Groceries,GreenLeaf,82.08,24,19
P000326,Acme Financial,Groceries,Acme,79.75,29,21
P000183,Orion Like,Groceries,Orion,77.51,23,19
P000483,Pulse Determine,Books,Pulse,76.41,27,20
P000082,Acme Special,Groceries,Acme,75.92,26,21
P001915,Solace Or,Groceries,Solace,74.71000000000001,31,24
P001676,Acme Prevent,Groceries,Acme,70.11,19,16
P001709,Nimbus Unit,Groceries,Nimbus,59.28,24,18
P001082,Orion Night,Groceries,Orion,58.74,33,24
P001754,Zenith Something,Groceries,Zenith,53.4,30,22
P001179,Astra Player,Groceries,Astra,43.0,25,17
P000693,GreenLeaf Job,Groceries,GreenLeaf,35.52,32,22
P001545,NeoTech Everyone,Groceries,NeoTech,34.269999999999996,23,15
P001584,NeoTech Rich,Groceries,NeoTech,22.99,19,16
