CustomerID,Recency,Frequency,Monetary
U001084,-11.0,1,90.64
U001085,-22.0,3,656.04
U001087,-241.0,2,593.6
U001088,-247.0,1,2142.16
U001089,18.0,2,1610.53
U001090,-224.0,1,510.01
U001091,265.0,3,739.0
U001092,162.0,2,2024.39
U001093,-202.0,3,3422.71
U001094,17.0,4,3385.64
U001095,-39.0,1,21.74
U001096,-127.0,1,147.44
U001097,-300.0,3,714.7
U001098,45.0,3,1211.66
U001099,-167.0,4,2022.16
U001100,-276.0,1,199.89
U001101,-172.0,3,1613.58
U001102,307.0,4,1006.89
U001103,283.0,2,1494.95
U001104,-29.0,3,3678.44
U001105,-17.0,1,62.4
U001106,48.0,1,202.61
U001107,193.0,2,294.13
U001108,194.0,2,1036.55
U001109,-241.0,3,1502.23
U001111,-189.0,2,570.4
U001112,-138.0,2,837.84
U001113,71.0,3,633.75
U001114,68.0,1,84.79
U001115,18.0,1,274.97
U001116,70.0,2,1665.64
U001117,93.0,4,3288.09
U001118,103.0,1,1742.92
U001119,102.0,3,586.62
U001120,129.0,2,1587.0
U001122,214.0,3,783.44
U001123,-144.0,4,2835.77
U001124,208.0,1,769.71
U001125,43.0,2,4392.19
U001126,-303.0,3,994.47
U001128,245.0,2,249.2
U001129,270.0,2,516.02
U001130,-110.0,3,3485.02
U001131,-80.0,5,2083.52
U001132,252.0,4,3350.1
U001133,168.0,3,4797.17
U001135,-58.0,4,2285.98
U001136,186.0,3,2370.03
U001137,131.0,3,1776.77
U001138,250.0,2,2095.59
U001139,98.0,4,3960.11
U001140,68.0,1,152.24
U001141,186.0,1,415.34
U001142,-55.0,4,2357.66
U001144,35.0,4,3938.08
U001145,-118.0,4,2465.51
U001146,-170.0,1,465.01
U001148,-19.0,1,202.84
U001149,-182.0,1,195.36
U001150,35.0,2,452.48
U001151,1.0,7,5758.99
U001152,280.0,3,1482.84
U001153,313.0,4,1725.72
U001157,6.0,4,3497.59
U001158,3.0,1,233.91
U001160,-271.0,5,2882.7
U001161,214.0,4,2982.15
U001162,25.0,1,521.7
U001163,14.0,2,2522.62
U001164,-87.0,3,838.33
U001165,292.0,2,208.11
U001166,13.0,1,105.48
U001167,-149.0,1,808.25
U001168,105.0,1,3618.88
U001170,31.0,5,1321.22
U001171,-316.0,1,1090.84
U001172,179.0,1,72.73
U001173,-265.0,3,1420.23
U001174,280.0,1,26.74
U001175,123.0,1,907.64
U001176,214.0,6,3089.46
U001177,191.0,3,733.53
U001178,-29.0,5,1075.69
U001180,-297.0,3,1081.68
U001181,125.0,3,484.37
U001182,-148.0,3,606.82
U001183,-8.0,1,1436.46
U001184,118.0,1,23.32
U001185,-174.0,1,218.84
U001186,126.0,3,2211.07
U001187,155.0,3,2058.97
U001188,-192.0,1,1694.78
U001189,216.0,4,659.26
U001191,219.0,4,3126.26
U001192,-310.0,1,1212.47
U001193,337.0,4,3088.07
U001194,219.0,1,1804.51
U001195,-24.0,4,2303.76
U001196,129.0,3,741.56
U001197,-115.0,1,1463.26
U001198,336.0,3,984.35
U001199,-185.0,1,974.51
U001200,277.0,3,2612.5
U001201,-227.0,2,2769.43
U001202,-267.0,3,1173.79
U001203,312.0,2,2610.6
U001204,190.0,3,1288.26
U001205,-139.0,4,957.36
U001206,-82.0,2,708.14
U001208,-30.0,2,1936.49
U001209,92.0,2,367.37
U001210,-16.0,1,219.95
U001211,7.0,3,392.54
U001212,94.0,2,1131.39
U001213,239.0,1,188.82
U001214,3.0,3,3040.2
U001215,-223.0,1,399.06
U001216,153.0,6,3961.92
U001218,131.0,3,1918.65
U001219,-277.0,1,3227.9
U001220,-288.0,1,661.52
U001221,-144.0,3,770.59
U001223,164.0,3,3078.16
U001224,-240.0,6,720.47
U001225,108.0,3,1919.19
U001226,323.0,1,148.45
U001227,333.0,1,1047.18
U001228,-10.0,1,326.9
U001229,-285.0,2,1809.2
U001230,107.0,1,490.82
U001234,19.0,1,83.52
U001235,-143.0,4,817.94
U001236,239.0,1,313.99
U001238,-284.0,2,1486.9
U001239,107.0,1,336.84
U001240,-145.0,1,74.93
U001241,-288.0,2,3370.05
U001242,145.0,1,325.91
U001243,205.0,1,1412.67
U001244,-108.0,2,273.63
U001245,-86.0,2,556.55
U001246,-16.0,1,295.31
U001247,69.0,2,1253.27
U001248,134.0,2,103.2
U001249,62.0,4,1745.59
U001250,-47.0,2,856.44
U001252,-211.0,2,1023.41
U001253,-271.0,1,791.6
U001254,162.0,3,670.16
U001255,-230.0,3,2561.86
U001256,-80.0,3,823.29
U001257,196.0,3,1209.26
U001258,-181.0,1,1001.67
U001260,-147.0,4,2376.91
U001261,77.0,1,156.02
U001262,-272.0,2,393.1
U001263,-153.0,1,40.8
U001264,-19.0,4,914.89
U001266,145.0,1,40.84
U001267,290.0,1,134.65
U001269,89.0,1,78.11
U001270,-145.0,3,1743.31
U001271,311.0,2,2814.38
U001272,348.0,1,668.21
U001273,-91.0,1,1497.3
U001274,-302.0,4,796.75
U001275,95.0,2,466.94
U001276,-103.0,1,19.08
U001277,38.0,2,713.64
U001279,12.0,5,2937.36
U001280,304.0,1,1839.84
U001281,-229.0,2,507.66
U001282,-302.0,4,976.97
U001283,-302.0,4,1661.31
U001284,202.0,2,2450.78
U001285,122.0,7,2317.63
U001286,336.0,3,744.82
U001287,-295.0,3,1292.04
U001288,54.0,2,1890.28
U001289,116.0,1,1407.61
U001291,229.0,1,295.84
U001292,165.0,2,1314.99
U001293,-167.0,4,5030.44
U001294,-139.0,3,4280.89
U001295,93.0,3,734.58
U001296,-263.0,2,252.89
U001297,105.0,2,376.92
U001298,-225.0,2,624.3
U001299,-90.0,2,2106.2
U001300,128.0,2,1492.43
U001301,290.0,2,1821.81
U001303,-59.0,5,3216.23
U001304,-188.0,2,840.59
U001305,284.0,2,905.5
U001308,-185.0,1,425.58
U001309,214.0,4,2925.82
U001311,65.0,4,2255.39
U001312,-182.0,1,58.73
U001313,-247.0,1,153.82
U001314,-179.0,2,451.73
U001315,131.0,1,633.59
U001316,-154.0,1,492.48
U001317,343.0,2,982.54
U001318,32.0,2,486.28
U001320,217.0,2,819.66
U001321,-269.0,3,591.07
U001322,101.0,5,1871.59
U001325,-301.0,2,1254.21
U001326,13.0,1,221.26
U001327,67.0,1,334.34
U001328,-37.0,1,225.61
U001329,-149.0,2,1012.82
U001330,-133.0,2,391.86
U001331,42.0,2,2155.5
U001332,-205.0,3,4391.91
U001333,224.0,1,438.68
U001334,185.0,2,502.12
U001335,-198.0,3,1159.45
U001336,-117.0,2,242.47
U001337,-289.0,3,3022.34
U001339,-98.0,1,287.88
U001340,345.0,5,2499.88
U001341,32.0,4,1375.21
U001342,-30.0,2,1522.85
U001343,-30.0,2,681.21
U001344,339.0,2,2956.05
U001345,345.0,2,1257.76
U001346,348.0,2,673.05
U001347,251.0,1,757.5
U001348,22.0,1,515.86
U001349,202.0,1,238.35
U001350,284.0,2,1243.21
U001351,-300.0,2,1569.21
U001352,233.0,1,348.64
U001353,345.0,4,1926.57
U001354,-29.0,3,1330.16
U001355,173.0,2,2360.05
U001356,190.0,3,1186.27
U001357,-126.0,2,519.76
U001358,29.0,1,546.48
U001359,45.0,3,3977.88
U001360,38.0,2,567.69
U001361,287.0,2,262.24
U001362,-69.0,1,1565.59
U001363,-272.0,1,311.96
U001364,283.0,2,578.05
U001365,-244.0,1,301.11
U001366,306.0,2,1130.75
U001367,108.0,2,270.04
U001368,-203.0,2,251.1
U001371,-240.0,1,131.2
U001372,124.0,2,4729.17
U001373,336.0,2,1583.6
U001374,239.0,1,2610.31
U001376,-317.0,2,1177.02
U001377,-101.0,1,1907.59
U001378,-51.0,2,1401.63
U001379,215.0,3,327.32
U001380,202.0,1,10.83
U001381,-235.0,5,4066.28
U001382,336.0,1,708.22
U001383,276.0,4,1205.52
U001384,193.0,2,1204.89
U001385,307.0,2,424.38
U001386,24.0,1,105.06
U001387,67.0,1,85.61
U001388,215.0,2,484.58
U001389,-164.0,2,1508.77
U001391,-237.0,3,505.98
U001392,317.0,2,352.08
U001393,190.0,3,2636.28
U001394,-268.0,1,620.82
U001397,-316.0,1,447.6
U001398,-81.0,2,506.39
U001399,-308.0,1,1437.35
U001401,285.0,3,171.12
U001402,-17.0,3,1282.71
U001403,264.0,1,1175.49
U001404,-149.0,3,1699.96
U001405,150.0,1,63.48
U001406,52.0,3,2327.29
U001407,-54.0,1,177.64
U001408,-85.0,2,1384.55
U001409,133.0,2,684.77
U001410,256.0,1,303.15
U001411,-175.0,2,873.27
U001412,70.0,1,1266.26
U001413,-76.0,1,5.74
U001415,222.0,3,3756.84
U001416,327.0,2,25.76
U001417,-240.0,3,817.63
U001418,203.0,3,915.16
U001419,276.0,2,1718.04
U001420,93.0,2,3511.66
U001421,68.0,1,68.6
U001423,-286.0,1,405.41
U001424,155.0,4,508.91
U001425,-318.0,3,2888.2
U001426,88.0,1,122.27
U001427,352.0,3,333.8
U001428,-141.0,1,727.69
U001429,-272.0,3,486.87
U001430,-277.0,1,132.51
U001431,70.0,1,1072.77
U001432,-269.0,4,1662.1
U001433,-234.0,1,461.08
U001434,0.0,2,1117.11
U001435,307.0,3,984.75
U001438,-56.0,4,1966.66
U001439,-318.0,1,186.05
U001440,-167.0,2,370.14
U001443,326.0,1,334.25
U001445,338.0,1,83.52
U001446,153.0,2,301.49
U001449,-116.0,4,1201.78
U001451,351.0,2,505.64
U001452,227.0,4,2331.05
U001453,321.0,3,4465.4
U001454,-115.0,3,2999.14
U001455,-48.0,1,77.84
U001456,-289.0,1,1692.75
U001457,259.0,1,799.49
U001458,-271.0,2,698.32
U001459,201.0,1,652.2
U001460,-276.0,1,85.2
U001462,361.0,1,89.08
U001464,224.0,1,596.56
U001465,248.0,3,4512.94
U001466,252.0,1,197.28
U001468,251.0,1,460.66
U001469,-302.0,4,1021.98
U001470,-273.0,5,2782.02
U001471,-85.0,2,1146.69
U001472,-161.0,2,1970.57
U001473,66.0,1,61.39
U001474,280.0,1,2215.32
U001475,-37.0,1,8.24
U001476,2.0,2,2458.14
U001479,-266.0,4,3930.74
U001480,71.0,3,1471.19
U001481,222.0,3,3108.89
U001482,285.0,1,119.1
U001483,278.0,3,4349.84
U001484,219.0,2,1727.95
U001485,-247.0,1,238.3
U001487,-83.0,3,944.62
U001488,266.0,1,486.86
U001489,-201.0,2,1438.65
U001490,-174.0,3,1698.7
U001491,-210.0,5,1902.06
U001492,-206.0,5,2171.75
U001493,227.0,2,694.51
U001494,-42.0,1,154.67
U001497,-9.0,1,994.96
U001498,160.0,2,72.73
U001500,67.0,3,720.02
U001501,105.0,2,1729.01
U001502,-303.0,4,2726.19
U001503,93.0,1,265.37
U001504,263.0,1,176.65
U001505,-79.0,2,2940.53
U001507,-218.0,1,393.42
U001508,-88.0,3,1706.18
U001509,277.0,4,2113.13
U001510,189.0,1,977.82
U001512,169.0,3,795.34
U001513,-150.0,4,2035.18
U001515,-205.0,2,1299.85
U001517,165.0,3,759.5
U001518,-117.0,2,534.22
U001519,-171.0,1,157.95
U001520,-172.0,2,250.94
U001521,0.0,2,965.61
U001522,221.0,2,260.01
U001523,248.0,3,2963.75
U001524,206.0,1,519.44
U001525,-58.0,5,4131.08
U001526,158.0,1,60.85
U001527,257.0,1,295.05
U001529,77.0,4,628.49
U001530,-240.0,3,1580.42
U001531,-256.0,1,511.88
U001533,154.0,2,3625.49
U001535,-66.0,1,647.53
U001537,311.0,6,2938.0
U001539,102.0,2,112.25
U001540,163.0,3,1263.43
U001541,162.0,3,645.43
U001543,-248.0,2,1832.07
U001544,188.0,3,1663.58
U001545,-284.0,1,55.21
U001546,-259.0,1,831.01
U001549,245.0,3,935.01
U001550,-296.0,3,772.77
U001551,-258.0,2,1353.33
U001552,287.0,2,632.66
U001553,251.0,2,1135.15
U001554,-46.0,1,354.88
U001555,196.0,2,641.02
U001556,362.0,1,1402.65
U001557,349.0,2,1697.44
U001558,106.0,1,242.73
U001559,-273.0,3,1865.96
U001560,6.0,4,1904.94
U001561,-56.0,2,668.42
U001562,289.0,2,573.17
U001563,-235.0,4,520.31
U001564,-93.0,1,80.66
U001565,186.0,5,982.24
U001566,-45.0,2,855.5
U001567,260.0,2,785.15
U001568,128.0,4,794.84
U001569,199.0,1,215.1
U001570,193.0,1,244.44
U001571,321.0,3,3002.17
U001572,70.0,3,1133.49
U001573,216.0,3,1507.11
U001574,162.0,3,1676.76
U001575,349.0,1,647.96
U001576,102.0,2,308.2
U001577,308.0,3,1527.74
U001578,-58.0,4,3530.5
U001579,-225.0,1,331.98
U001580,113.0,1,38.54
U001581,128.0,3,2639.24
U001582,-149.0,2,692.75
U001583,183.0,1,697.8
U001584,-143.0,1,513.58
U001585,-304.0,1,1444.97
U001586,342.0,2,897.11
U001588,280.0,3,978.41
U001590,-25.0,3,2201.6
U001591,-139.0,1,1025.31
U001592,94.0,2,854.29
U001593,-171.0,2,415.75
U001594,-266.0,3,2523.14
U001597,-130.0,1,2545.55
U001598,-232.0,3,541.65
U001599,253.0,4,4065.1
U001600,75.0,1,298.25
U001601,99.0,1,79.6
U001602,181.0,1,716.39
U001604,-239.0,3,2312.02
U001605,-4.0,2,464.35
U001606,-27.0,2,516.85
U001608,224.0,4,871.04
U001609,-101.0,2,1784.25
U001610,-137.0,2,554.22
U001611,-243.0,7,1765.85
U001612,102.0,1,389.54
U001613,0.0,4,1919.23
U001614,-85.0,2,540.36
U001615,247.0,1,83.34
U001617,324.0,1,16.65
U001618,-193.0,2,1274.59
U001619,197.0,1,198.15
U001620,-123.0,4,1750.02
U001621,-114.0,2,3754.32
U001622,274.0,1,2464.0
U001623,281.0,2,309.48
U001624,-183.0,1,164.18
U001625,243.0,1,658.61
U001626,125.0,4,878.33
U001627,-7.0,1,241.88
U001628,-120.0,7,2866.0
U001630,-244.0,1,14.44
U001631,220.0,4,1550.66
U001632,220.0,2,1607.31
U001633,251.0,2,1957.26
U001635,317.0,2,441.15
U001636,309.0,1,1736.4
U001637,192.0,1,2289.11
U001639,303.0,1,229.25
U001641,-36.0,1,871.03
U001642,-189.0,2,375.24
U001643,11.0,1,168.32
U001644,-169.0,2,229.32
U001645,200.0,2,192.02
U001646,-296.0,4,6487.94
U001647,201.0,1,188.49
U001648,208.0,2,3791.29
U001650,208.0,1,3404.65
U001651,85.0,1,1788.65
U001652,184.0,1,39.15
U001653,-183.0,1,347.29
U001654,-293.0,3,1383.45
U001655,-176.0,1,822.63
U001657,57.0,1,164.93
U001658,14.0,3,545.82
U001659,-72.0,1,646.95
U001660,-111.0,5,3181.01
U001662,226.0,2,776.16
U001664,282.0,2,1392.57
U001665,-115.0,3,962.9
U001666,130.0,5,2246.02
U001668,-149.0,3,2117.46
U001669,-279.0,1,244.7
U001670,-120.0,3,908.56
U001671,-118.0,2,199.98
U001672,-64.0,2,415.91
U001673,7.0,2,1567.35
U001674,340.0,1,1472.48
U001675,148.0,1,148.86
U001676,-145.0,5,2620.47
U001677,-80.0,2,735.84
U001678,-28.0,4,5244.53
U001679,-295.0,6,5271.69
U001680,-142.0,4,3344.02
U001681,-222.0,2,1208.75
U001684,75.0,1,252.47
U001685,332.0,1,62.47
U001686,218.0,3,405.18
U001687,-208.0,5,6788.84
U001688,-75.0,2,3623.75
U001690,313.0,2,110.17
U001691,163.0,2,2119.67
U001692,-239.0,4,968.42
U001693,-172.0,1,679.87
U001694,160.0,2,485.34
U001695,-238.0,2,193.9
U001696,261.0,1,501.37
U001697,316.0,2,174.86
U001698,16.0,1,376.31
U001699,233.0,1,609.14
U001700,-80.0,3,861.65
U001701,282.0,1,171.28
U001702,254.0,2,307.99
U001703,46.0,3,3826.2
U001704,-287.0,1,206.43
U001705,280.0,2,227.7
U001706,203.0,1,181.88
U001707,267.0,2,982.64
U001708,107.0,1,2121.05
U001709,-208.0,2,264.84
U001711,-192.0,2,379.36
U001712,352.0,3,1070.71
U001713,220.0,4,1989.55
U001714,165.0,3,1235.21
U001715,31.0,1,122.71
U001717,275.0,2,397.7
U001718,97.0,5,2846.86
U001719,-180.0,2,502.38
U001722,-120.0,2,453.13
U001723,355.0,2,716.2
U001724,64.0,1,68.67
U001726,363.0,1,182.33
U001727,-133.0,1,267.2
U001728,217.0,1,341.45
U001730,290.0,1,718.96
U001731,-205.0,2,223.65
U001733,-243.0,4,828.43
U001734,127.0,4,1600.27
U001735,81.0,2,242.14
U001736,6.0,4,1301.46
U001737,43.0,2,1017.01
U001739,-175.0,1,2963.85
U001740,214.0,4,2213.92
U001741,-197.0,2,1870.76
U001742,-273.0,1,47.73
U001743,223.0,2,465.33
U001744,313.0,3,1392.17
U001745,204.0,1,21.1
U001746,-243.0,2,812.04
U001747,308.0,1,479.14
U001748,-93.0,1,474.22
U001749,-240.0,3,1923.68
U001750,-150.0,3,3531.72
U001751,184.0,2,221.46
U001753,248.0,3,1013.08
U001754,185.0,2,154.26
U001755,258.0,1,515.42
U001756,-102.0,1,853.82
U001757,311.0,4,1859.99
U001758,-175.0,4,2599.88
U001759,215.0,3,533.6
U001760,-126.0,2,1202.05
U001761,196.0,1,1250.89
U001762,217.0,3,2625.11
U001763,208.0,2,3729.27
U001764,-150.0,2,413.38
U001765,-244.0,1,63.14
U001766,285.0,1,489.1
U001768,185.0,4,580.01
U001769,124.0,2,3312.67
U001771,-226.0,2,2192.81
U001772,234.0,1,366.84
U001774,279.0,2,487.04
U001775,258.0,4,1125.31
U001776,32.0,2,1014.98
U001777,94.0,2,507.07
U001778,339.0,4,2523.89
U001781,326.0,2,354.52
U001782,-236.0,4,5214.16
U001783,-312.0,1,760.34
U001784,-149.0,4,3212.58
U001785,-29.0,4,2928.97
U001786,89.0,2,2836.75
U001787,-53.0,1,46.77
U001788,135.0,3,1554.86
U001789,68.0,2,135.64
U001790,-46.0,2,1030.13
U001791,-204.0,1,346.05
U001792,248.0,3,2170.02
U001795,-240.0,5,2564.5
U001796,-35.0,1,499.03
U001797,76.0,1,413.36
U001798,42.0,1,316.0
U001799,-243.0,8,6985.08
U001800,-71.0,2,1722.55
U001801,251.0,2,752.88
U001802,252.0,5,1217.22
U001803,215.0,3,1133.77
U001804,-212.0,2,409.14
U001805,249.0,1,420.78
U001806,6.0,5,2137.53
U001808,12.0,3,1949.93
U001809,-99.0,1,87.46
U001810,31.0,4,2750.31
U001811,-309.0,1,1413.34
U001812,-3.0,1,74.61
U001813,63.0,5,649.47
U001814,-213.0,2,534.62
U001816,308.0,1,455.87
U001817,-263.0,1,1378.17
U001818,-288.0,2,4128.64
U001820,0.0,2,1613.29
U001821,255.0,1,22.47
U001822,-221.0,2,1638.79
U001823,-234.0,1,790.95
U001824,248.0,4,610.78
U001825,-173.0,1,81.28
U001826,277.0,2,202.57
U001827,336.0,3,637.18
U001829,36.0,2,160.1
U001830,280.0,1,122.79
U001831,-81.0,1,671.24
U001833,3.0,5,4289.46
U001834,39.0,1,38.11
U001835,185.0,5,4250.93
U001836,-142.0,2,185.84
U001837,5.0,2,1132.9
U001838,126.0,4,3627.34
U001839,-274.0,1,14.33
U001840,-222.0,3,731.43
U001841,112.0,1,33.99
U001842,-84.0,6,6925.95
U001843,218.0,3,8510.87
U001844,352.0,3,2698.38
U001845,50.0,1,139.02
U001846,-289.0,1,45.56
U001847,-278.0,1,312.76
U001848,-28.0,1,159.87
U001849,-180.0,2,837.94
U001850,-115.0,6,2882.51
U001852,57.0,2,1214.54
U001853,153.0,2,168.33
U001854,-141.0,4,4799.02
U001855,52.0,2,2198.31
U001856,156.0,2,824.55
U001857,-262.0,1,819.76
U001858,-133.0,2,1504.86
U001859,-78.0,2,125.0
U001860,-49.0,1,825.34
U001861,248.0,4,6417.64
U001862,-306.0,1,50.14
U001863,-281.0,1,861.69
U001864,286.0,1,204.76
U001865,32.0,4,1134.41
U001866,314.0,2,2110.31
U001867,357.0,1,126.29
U001868,155.0,3,1369.41
U001870,-35.0,1,300.82
U001871,-112.0,4,2706.06
U001872,-302.0,3,1838.52
U001873,219.0,1,11.1
U001874,9.0,1,719.51
U001876,-238.0,3,780.73
U001877,155.0,2,1103.97
U001878,309.0,1,56.21
U001879,-13.0,2,655.08
U001880,225.0,3,3511.27
U001881,-30.0,3,563.58
U001882,-270.0,3,3385.77
U001883,-300.0,1,43.42
U001884,-212.0,2,726.42
U001885,127.0,5,3942.95
U001886,-208.0,5,3355.93
U001887,32.0,3,5056.32
U001889,216.0,3,2160.03
U001890,122.0,3,567.37
U001891,342.0,2,1630.66
U001892,215.0,2,2447.83
U001893,-267.0,3,1006.56
U001895,336.0,1,137.9
U001896,-172.0,1,12.46
U001897,325.0,2,1783.71
U001898,197.0,1,1073.61
U001900,-298.0,2,3094.26
U001901,-145.0,2,4277.39
U001903,342.0,2,1768.1
U001905,-257.0,1,2343.21
U001906,233.0,1,48.09
U001908,-57.0,1,896.9
U001909,-117.0,1,114.32
U001910,-158.0,2,2323.37
U001911,164.0,1,1034.76
U001912,-231.0,2,724.07
U001913,48.0,1,22.38
U001914,20.0,2,1088.44
U001915,-205.0,1,468.21
U001916,-113.0,2,6365.16
U001918,0.0,3,1370.72
U001919,-211.0,4,2109.78
U001920,-25.0,1,902.45
U001921,-98.0,1,171.17
U001922,190.0,2,605.11
U001923,-30.0,3,2001.43
U001924,-114.0,2,1161.73
U001925,285.0,2,1069.62
U001926,-17.0,1,2011.89
U001927,-239.0,5,1631.84
U001928,-142.0,2,86.4
U001930,-297.0,3,1015.37
U001931,-282.0,2,1582.44
U001932,223.0,3,4404.62
U001933,217.0,1,295.15
U001934,275.0,1,45.18
U001935,-148.0,4,6637.7
U001936,165.0,3,4826.04
U001937,-267.0,1,170.65
U001938,39.0,4,2505.34
U001939,269.0,2,1024.19
U001941,327.0,1,968.67
U001942,118.0,1,755.62
U001943,341.0,1,24.2
U001944,275.0,1,104.12
U001945,-180.0,2,291.47
U001946,53.0,1,22.47
U001947,-70.0,3,2140.45
U001948,-99.0,3,923.86
U001949,47.0,1,16.1
U001950,-290.0,2,815.0
U001951,102.0,3,2905.73
U001953,-314.0,2,1678.08
U001954,365.0,1,56.57
U001955,-150.0,2,2430.42
U001956,186.0,3,991.2
U001958,37.0,1,527.6
U001959,132.0,3,681.2
U001960,358.0,2,780.35
U001961,275.0,1,431.12
U001962,-119.0,2,2376.6
U001963,266.0,1,4748.95
U001965,92.0,1,942.91
U001966,31.0,2,782.69
U001967,189.0,3,427.78
U001968,276.0,4,1584.63
U001972,95.0,2,4425.27
U001973,94.0,5,5846.22
U001974,31.0,2,1545.84
U001975,-39.0,1,8.47
U001976,-54.0,1,654.76
U001977,-259.0,2,94.23
U001979,197.0,1,1113.21
U001981,-29.0,2,426.93
U001982,313.0,3,1542.63
U001983,125.0,4,5733.03
U001984,-146.0,3,698.06
U001985,-304.0,1,448.72
U001986,-46.0,2,163.38
U001987,343.0,2,2037.31
U001988,-87.0,4,1861.59
U001989,-136.0,1,1429.89
U001990,2.0,6,5383.79
U001991,67.0,2,124.85
U001992,245.0,1,2036.33
U001993,-166.0,1,204.83
U001994,-302.0,2,519.75
U001995,-33.0,1,173.68
U001996,12.0,2,1614.61
U001997,284.0,3,1724.18
U001998,101.0,2,3920.83
U001999,74.0,2,577.52
U002001,-38.0,1,1271.03
U002002,-85.0,5,3323.42
U002003,-239.0,2,3172.04
U002004,-295.0,3,762.57
U002005,68.0,1,344.44
U002006,357.0,1,219.24
U002007,35.0,5,1991.91
U002008,-54.0,2,855.96
U002009,6.0,2,660.84
U002010,229.0,1,1385.18
U002011,224.0,3,1776.93
U002012,336.0,6,5676.23
U002013,-304.0,5,964.65
U002014,243.0,1,94.95
U002015,113.0,2,348.2
U002017,50.0,1,60.68
U002018,275.0,3,2142.29
U002019,88.0,1,60.11
U002020,70.0,4,648.63
U002021,94.0,5,1031.09
U002022,-2.0,2,3186.15
U002024,187.0,2,457.79
U002026,-210.0,2,1082.42
U002027,-90.0,4,4352.3
U002028,-118.0,5,1623.31
U002029,-77.0,3,2462.72
U002030,19.0,1,137.65
U002032,188.0,3,634.66
U002033,266.0,1,20.93
U002034,-231.0,5,2326.35
U002038,101.0,3,324.5
U002039,160.0,4,2747.17
U002040,157.0,3,747.99
U002041,244.0,1,196.49
U002042,163.0,1,68.12
U002043,-66.0,1,126.49
U002044,275.0,3,624.33
U002045,-250.0,1,402.94
U002047,122.0,5,2196.47
U002048,344.0,2,2358.21
U002049,-266.0,3,2225.08
U002050,67.0,2,1520.52
U002051,-153.0,1,580.69
U002052,-88.0,5,4118.39
U002053,159.0,6,3050.11
U002054,41.0,1,143.52
U002055,130.0,2,1203.19
U002056,250.0,2,433.45
U002057,-173.0,1,68.6
U002058,-291.0,4,867.51
U002059,-220.0,1,5.98
U002061,159.0,1,517.16
U002062,35.0,3,923.08
U002063,45.0,2,685.39
U002064,-315.0,1,894.8
U002065,83.0,3,1228.44
U002066,-235.0,3,1146.61
U002067,220.0,3,529.58
U002068,34.0,3,418.27
U002069,-240.0,2,1915.86
U002070,-243.0,3,557.33
U002071,29.0,1,815.77
U002073,-57.0,2,1316.11
U002074,-280.0,1,161.15
U002075,-145.0,3,743.82
U002076,184.0,6,3151.2
U002078,187.0,1,86.67
U002079,284.0,2,540.31
U002080,125.0,3,2856.45
U002082,111.0,2,196.0
U002083,-77.0,3,5585.36
U002084,65.0,1,298.53
U002086,34.0,2,717.98
U002088,248.0,2,740.68
U002089,94.0,4,2660.22
U002090,-84.0,4,2474.19
U002091,-182.0,1,957.95
U002092,338.0,3,3367.67
U002094,-63.0,1,1094.9
U002095,38.0,2,173.5
U002096,-196.0,1,176.95
U002098,-44.0,1,682.02
U002099,-151.0,2,211.23
U002100,147.0,1,1472.24
U002102,280.0,8,3342.44
U002103,5.0,1,41.44
U002104,65.0,3,3418.21
U002105,-273.0,2,373.43
U002106,57.0,1,215.71
U002107,-45.0,2,41.81
U002109,208.0,1,12.66
U002110,-86.0,4,1200.9
U002111,31.0,2,1187.29
U002114,-151.0,6,2345.14
U002115,245.0,7,5312.7
U002116,-24.0,2,1763.85
U002117,59.0,3,1421.22
U002118,26.0,2,2179.84
U002120,185.0,3,923.27
U002121,66.0,1,516.91
U002123,116.0,2,832.86
U002124,202.0,2,1082.19
U002125,24.0,2,415.79
U002126,269.0,1,527.09
U002127,58.0,1,60.37
U002128,155.0,5,751.01
U002129,63.0,2,361.41
U002130,216.0,3,199.1
U002131,24.0,1,313.17
U002132,165.0,1,2409.8
U002133,0.0,3,2496.98
U002134,104.0,1,1269.84
U002135,-207.0,1,69.29
U002136,339.0,2,157.54
U002137,-231.0,1,167.4
U002138,-151.0,2,429.28
U002139,199.0,3,3084.38
U002140,137.0,1,174.24
U002141,-158.0,2,529.03
U002142,284.0,3,5443.81
U002143,-166.0,2,793.77
U002144,328.0,2,294.57
U002145,-282.0,1,84.37
U002146,-10.0,1,153.71
U002147,13.0,3,916.81
U002148,280.0,1,805.22
U002149,129.0,3,3216.07
