CustomerID,OrderID,OrderDate,Amount
U008148,O00000892,18-07-2024,235.42
U007147,O00000893,10-10-2025,1239.31
U001492,O00000895,04-06-2024,208.24
U000453,O00000896,17-01-2024,557.39
U001704,O00000898,14-10-2025,206.43
U002789,O00000899,08-06-2025,407.54
U006646,O00000900,15-05-2025,412.81
U003735,O00000901,16-02-2025,124.77
U000528,O00000902,06-07-2025,1014.8
U003546,O00000903,26-05-2025,74.93
U008755,O00000904,14-07-2025,441.61
U003796,O00000905,01-04-2024,478.81
U000801,O00000906,20-07-2025,86.11
U004247,O00000907,01-03-2025,1059.3
U008857,O00000908,21-06-2024,686.56
U002828,O00000909,07-06-2025,348.46
U001660,O00000910,21-04-2025,1533.3
U006459,O00000911,18-07-2025,161.36
U001041,O00000912,10-08-2024,698.45
U008042,O00000913,04-03-2024,659.56
U003515,O00000914,01-02-2024,1688.84
U003004,O00000915,25-08-2024,222.86
U008275,O00000916,13-04-2025,461.24
U000036,O00000917,27-02-2025,327.19
U008174,O00000918,26-02-2024,369.8
U007052,O00000919,05-11-2025,638.51
U006869,O00000920,31-08-2024,40.7
U005929,O00000921,05-08-2025,1624.66
U003311,O00000922,30-07-2024,368.82
U006348,O00000923,12-07-2025,85.2
U004455,O00000924,18-07-2024,1555.34
U002099,O00000925,31-05-2025,146.6
U008800,O00000926,15-06-2025,88.68
U001808,O00000927,17-02-2025,124.57
U009440,O00000928,18-07-2025,1188.16
U009389,O00000929,13-11-2024,1538.97
U003734,O00000930,21-11-2024,436.84
U007945,O00000932,15-09-2025,74.81
U003341,O00000933,27-08-2024,67.93
U001533,O00000935,06-10-2024,3388.79
U002708,O00000936,26-10-2024,385.6
U006729,O00000938,12-12-2024,222.92
U004928,O00000939,09-03-2024,1233.39
U001145,O00000941,20-10-2025,1166.24
U004044,O00000942,09-07-2024,1701.19
U007233,O00000944,13-04-2025,113.98
U000623,O00000945,31-07-2024,7.76
U000772,O00000947,21-08-2025,630.86
U006498,O00000948,01-09-2024,85.27
U000403,O00000950,01-09-2024,106.4
U006020,O00000951,21-02-2024,41.48
U008227,O00000952,02-11-2025,360.03
U005515,O00000954,06-06-2025,255.44
U004025,O00000955,12-01-2024,83.19
U004492,O00000957,24-05-2024,297.47
U005571,O00000958,05-05-2025,126.7
U002044,O00000960,01-07-2025,207.21
U003616,O00000961,28-01-2025,1262.72
U008796,O00000963,28-08-2025,100.63
U006004,O00000964,15-08-2024,354.07
U006561,O00000966,09-08-2024,619.63
U001488,O00000967,09-04-2024,486.86
U003073,O00000969,18-04-2024,203.42
U006940,O00000970,20-05-2025,300.44
U006291,O00000972,23-06-2025,769.71
U004530,O00000973,05-05-2024,322.38
U009167,O00000974,08-05-2025,1670.4
U004812,O00000976,16-02-2025,1239.53
U004853,O00000977,02-02-2025,40.54
U007277,O00000979,12-10-2025,142.65
U007814,O00000980,22-10-2024,919.5
U004791,O00000982,18-04-2025,284.85
U001137,O00000983,09-11-2025,394.91
U001333,O00000985,21-05-2024,438.68
U007504,O00000986,29-01-2025,916.62
U004546,O00000988,04-02-2025,9.28
U000856,O00000989,14-07-2025,1457.74
U003681,O00000991,25-08-2024,79.18
U009393,O00000992,30-01-2024,432.67
U002006,O00000993,09-01-2024,219.24
U003307,O00000995,05-04-2024,4043.84
U009560,O00000996,17-01-2025,31.28
U000197,O00000998,14-01-2025,876.69
U002915,O00000999,27-06-2025,229.12
U006103,O00001001,17-01-2024,126.55
U009034,O00001002,25-11-2024,9.28
U007829,O00001004,26-05-2024,148.33
U002491,O00001005,02-04-2025,447.36
U009529,O00001007,19-09-2024,48.22
U001623,O00001008,04-07-2025,99.51
U006313,O00001010,07-05-2024,322.77
U000923,O00001011,04-08-2025,1636.7
U000801,O00001012,08-09-2025,5.35
U002642,O00001013,22-11-2024,191.91
U002581,O00001014,26-10-2025,423.57
U009393,O00001015,04-11-2024,208.74
U004357,O00001016,02-09-2025,938.73
U009963,O00001017,01-10-2024,492.81
U009042,O00001018,01-01-2025,416.24
U006318,O00001019,22-07-2025,112.19
U009694,O00001020,23-01-2024,306.95
U006893,O00001021,20-12-2024,235.84
U005721,O00001022,23-08-2025,75.81
U003255,O00001023,29-08-2025,925.52
U003795,O00001024,05-05-2024,439.51
U003411,O00001025,25-05-2024,3106.22
U006008,O00001026,24-08-2025,70.32
U008928,O00001027,04-10-2024,693.04
U006564,O00001028,13-11-2025,464.86
U002431,O00001029,07-02-2025,21.92
U000220,O00001030,21-04-2024,623.72
U004102,O00001031,17-03-2025,543.25
U000255,O00001032,26-10-2024,47.35
U008666,O00001033,23-06-2025,245.2
U005256,O00001034,06-06-2024,3385.66
U003072,O00001035,06-12-2024,790.28
U002271,O00001036,24-08-2025,844.54
U005866,O00001037,14-02-2025,152.4
U000565,O00001038,20-06-2025,224.85
U009183,O00001039,29-09-2024,1336.95
U003610,O00001040,16-05-2025,18.26
U009974,O00001041,15-02-2025,208.45
U007786,O00001042,21-04-2024,742.29
U000572,O00001043,06-09-2025,725.81
U001216,O00001044,07-12-2024,328.55
U006281,O00001045,24-02-2024,1842.0
U008892,O00001047,21-05-2024,19.56
U003892,O00001048,07-05-2024,186.91
U007850,O00001050,31-12-2024,229.48
U003911,O00001051,10-10-2024,279.42
U008858,O00001052,21-07-2025,1295.76
U004508,O00001054,27-06-2024,202.98
U005117,O00001055,02-11-2024,436.68
U003550,O00001057,30-08-2025,313.02
U004670,O00001058,21-09-2024,3283.6
U004712,O00001060,19-08-2025,915.9
U007394,O00001061,25-08-2025,917.59
U009818,O00001063,13-07-2025,1046.57
U000291,O00001064,12-03-2024,415.34
U000927,O00001066,09-03-2025,40.0
U006423,O00001067,26-03-2025,1369.3
U006862,O00001069,07-01-2024,207.3
U007603,O00001070,02-05-2025,678.61
U002866,O00001071,04-10-2025,346.93
U001416,O00001073,08-02-2024,9.28
U000253,O00001074,03-04-2025,464.85
U004430,O00001076,08-12-2024,575.78
U006892,O00001077,28-05-2025,1411.54
U009597,O00001079,24-08-2025,515.98
U008868,O00001080,19-11-2024,1117.14
U000251,O00001082,25-06-2024,451.74
U005376,O00001083,03-08-2024,283.47
U009771,O00001085,30-09-2024,65.21
U008868,O00001086,18-05-2024,135.96
U009208,O00001088,15-10-2024,56.04
U008929,O00001089,28-01-2024,700.04
U004581,O00001091,10-06-2025,174.95
U009629,O00001092,13-03-2024,121.03
U002534,O00001093,24-10-2024,1111.26
U006124,O00001095,11-10-2025,97.82
U008638,O00001096,01-07-2025,674.26
U007014,O00001098,27-02-2025,270.6
U005809,O00001099,19-07-2025,237.44
U003702,O00001101,29-03-2024,648.76
U000183,O00001102,05-02-2025,34.44
U000170,O00001104,07-07-2024,21.3
U005724,O00001105,16-10-2024,18.2
U007977,O00001107,06-05-2025,59.91
U000969,O00001108,18-05-2024,1539.42
U003779,O00001110,29-04-2025,56.96
U003907,O00001111,25-06-2024,673.29
U004737,O00001113,30-04-2025,756.13
U008406,O00001114,14-09-2025,538.62
U002379,O00001115,16-01-2024,754.84
U007083,O00001117,01-02-2025,132.13
U001249,O00001118,30-10-2024,32.78
U008305,O00001120,20-04-2024,108.57
U002918,O00001121,26-08-2024,560.94
U008188,O00001123,08-10-2025,34.94
U008146,O00001124,12-08-2024,260.02
U008755,O00001125,29-01-2024,426.88
U004908,O00001126,08-05-2025,312.79
U000278,O00001127,15-03-2024,168.63
U000936,O00001128,26-06-2025,66.98
U002111,O00001129,11-08-2024,27.07
U007151,O00001130,05-03-2025,225.3
U007704,O00001131,15-10-2025,291.57
U007613,O00001132,07-03-2024,1288.5
U002645,O00001133,10-09-2025,134.9
U001106,O00001134,13-11-2024,202.61
U006722,O00001135,10-10-2024,797.72
U006949,O00001136,08-03-2024,35.24
U003739,O00001137,01-04-2025,658.51
U000918,O00001138,20-04-2025,513.47
U007628,O00001139,08-10-2025,1333.28
U006508,O00001140,10-01-2024,235.83
U002593,O00001141,10-08-2025,851.66
U006656,O00001142,14-03-2025,326.16
U002423,O00001143,28-08-2024,892.77
U002114,O00001144,23-03-2024,86.47
U004276,O00001145,13-05-2025,815.21
U003945,O00001146,16-08-2025,139.06
U001354,O00001147,01-02-2025,54.91
U002941,O00001148,04-12-2024,380.65
U008256,O00001149,11-12-2024,10.52
U009930,O00001150,13-05-2024,649.45
U003747,O00001151,08-04-2024,505.58
U006817,O00001152,06-02-2024,819.22
U002649,O00001153,21-10-2024,122.8
U009806,O00001154,16-05-2024,110.47
U008937,O00001155,15-01-2025,45.33
U003502,O00001157,27-08-2025,56.87
U006169,O00001158,13-10-2025,52.95
U005155,O00001160,20-09-2025,50.52
U003145,O00001161,03-05-2024,74.08
U003044,O00001163,09-05-2024,127.41
U008607,O00001164,15-05-2025,214.4
U006740,O00001166,07-07-2025,170.15
U002730,O00001167,19-04-2025,239.03
U005928,O00001168,06-08-2025,411.22
U001345,O00001170,08-02-2024,563.09
U007805,O00001171,13-05-2024,362.48
U003971,O00001173,25-04-2025,94.97
U004734,O00001174,22-06-2025,142.94
U002194,O00001176,13-06-2025,105.52
U001341,O00001177,07-02-2024,404.77
U001102,O00001179,23-11-2024,323.94
U007176,O00001180,29-05-2024,146.18
U006465,O00001182,07-11-2024,221.26
U005494,O00001183,28-08-2024,176.19
U009097,O00001185,12-02-2025,438.46
U008123,O00001186,23-07-2024,70.33
U002928,O00001188,22-05-2024,189.79
U002455,O00001189,31-05-2024,322.7
U002417,O00001190,24-08-2025,383.78
U002169,O00001192,07-09-2024,49.66
U003512,O00001193,17-06-2025,190.18
U004191,O00001195,29-04-2024,170.81
U002238,O00001196,13-01-2024,313.53
U004661,O00001198,04-09-2025,721.03
U000826,O00001199,09-02-2024,111.59
U009258,O00001201,30-01-2024,236.97
U007409,O00001202,29-09-2024,1705.48
U006607,O00001204,30-07-2024,70.34
U008439,O00001205,03-09-2025,374.05
U009059,O00001207,28-04-2025,334.38
U000753,O00001208,08-07-2024,98.81
U003341,O00001210,25-05-2025,536.28
U005934,O00001211,06-06-2025,364.15
U002052,O00001213,02-08-2024,1765.75
U006639,O00001214,07-09-2025,706.72
U000131,O00001215,25-08-2024,89.5
U001930,O00001217,14-03-2024,153.56
U008156,O00001218,22-02-2024,1705.48
U009818,O00001220,21-08-2025,810.06
U008166,O00001221,25-01-2025,189.93
U004951,O00001223,29-01-2024,4.51
U000655,O00001224,13-08-2024,454.19
U005534,O00001226,17-06-2024,846.61
U003902,O00001227,17-07-2025,50.52
U003629,O00001229,24-06-2025,33.0
U008805,O00001230,21-04-2025,132.66
U006550,O00001232,29-04-2024,1075.65
U008347,O00001233,15-12-2024,30.77
U002461,O00001235,07-11-2024,287.94
U001281,O00001236,07-07-2024,30.5
U003384,O00001237,01-01-2025,235.42
U004728,O00001238,26-05-2024,332.73
U004346,O00001239,31-07-2025,40.24
U002369,O00001240,12-11-2024,2932.83
U004772,O00001241,15-04-2025,656.86
U009220,O00001242,02-09-2024,407.66
U001519,O00001243,20-06-2025,157.95
U002862,O00001244,31-07-2024,15.41
U005865,O00001245,09-12-2024,140.3
U003289,O00001246,21-08-2024,4008.22
U001287,O00001247,22-10-2025,339.71
U002609,O00001248,13-05-2025,1351.78
U009493,O00001249,22-03-2024,1113.79
U008869,O00001250,12-01-2025,21.52
U006439,O00001251,13-01-2024,490.9
U008369,O00001252,06-11-2025,956.61
U008678,O00001253,15-08-2025,656.02
U003147,O00001254,11-09-2024,420.41
U009766,O00001255,26-03-2024,184.74
U001546,O00001256,16-09-2025,831.01
U006333,O00001257,02-01-2025,2473.48
U005189,O00001258,25-01-2024,269.46
U003862,O00001259,14-02-2025,233.45
U008727,O00001260,30-10-2024,52.1
U008299,O00001261,29-10-2024,1981.42
U004749,O00001262,08-04-2025,76.58
U004595,O00001263,04-11-2025,574.74
U004388,O00001264,10-08-2024,18.5
U005087,O00001265,22-01-2025,1193.34
U006650,O00001266,16-07-2024,1673.47
U002948,O00001267,01-02-2024,32.7
U008127,O00001268,20-04-2024,2286.15
U006783,O00001269,05-03-2025,220.52
U009780,O00001270,06-08-2025,305.26
U000232,O00001272,21-02-2024,170.18
U007779,O00001273,23-02-2025,278.97
U000583,O00001275,31-07-2024,768.56
U004013,O00001276,28-05-2024,1370.08
U002665,O00001278,05-05-2025,1223.94
U008968,O00001279,08-10-2025,938.25
U008110,O00001280,14-03-2025,19.09
U001709,O00001282,10-05-2024,235.69
U000417,O00001283,07-06-2025,1758.84
U006323,O00001285,01-02-2025,88.98
U003334,O00001286,12-01-2024,88.62
U000265,O00001288,09-05-2025,41.44
U002276,O00001289,17-08-2024,42.19
U005551,O00001291,01-10-2025,234.34
U003672,O00001292,12-01-2025,24.11
U009854,O00001294,04-12-2024,3105.54
U000840,O00001295,19-07-2024,586.97
U001933,O00001297,28-05-2024,295.15
U007386,O00001298,25-03-2025,811.12
U006240,O00001300,19-10-2025,404.65
U008876,O00001301,21-10-2025,208.92
U008298,O00001303,26-10-2024,390.56
U007721,O00001304,25-09-2025,2074.75
U005643,O00001305,28-05-2024,158.29
U009219,O00001307,22-08-2024,369.01
U005529,O00001308,23-02-2025,150.13
U000353,O00001310,16-06-2024,355.39
U006624,O00001311,14-04-2025,272.78
U004637,O00001313,14-11-2025,110.26
U004465,O00001314,30-01-2025,195.56
U003201,O00001316,28-01-2024,510.62
U007529,O00001317,12-04-2025,1132.31
U005190,O00001319,10-10-2025,180.9
U007681,O00001320,01-01-2025,342.44
U006885,O00001322,05-11-2025,174.33
U008842,O00001323,22-05-2024,651.37
U005161,O00001325,09-03-2025,463.44
U009624,O00001326,19-06-2025,130.05
U000391,O00001327,20-03-2024,576.97
U007969,O00001329,12-08-2025,179.45
U004485,O00001330,10-04-2024,2659.38
U000073,O00001332,23-09-2025,323.24
U006233,O00001333,09-07-2024,3937.02
U006594,O00001335,09-09-2025,47.54
U006209,O00001336,03-05-2025,255.41
U008108,O00001338,11-06-2025,1203.98
U005874,O00001339,08-08-2024,22.25
U004818,O00001341,29-06-2024,13.38
U002843,O00001342,06-05-2025,314.58
U004123,O00001344,30-03-2024,312.4
U004534,O00001345,06-01-2024,482.6
U000111,O00001347,28-06-2024,1181.64
U003700,O00001348,24-08-2025,1767.38
U007399,O00001349,18-09-2024,955.89
U005530,O00001350,20-04-2025,470.4
U003273,O00001351,18-10-2024,20.31
U008593,O00001352,12-09-2024,96.48
U003577,O00001353,12-11-2024,1495.0
U002431,O00001354,27-06-2024,534.42
U002611,O00001355,24-03-2025,991.52
U006653,O00001356,28-08-2025,157.22
U000219,O00001357,19-11-2024,29.15
U008533,O00001358,26-07-2025,308.14
U008068,O00001359,14-02-2024,81.17
U005841,O00001360,07-08-2024,1422.23
U005138,O00001361,10-07-2024,46.89
U001224,O00001362,22-11-2024,155.98
U003778,O00001363,10-05-2025,296.99
U003676,O00001364,20-02-2025,536.33
U004066,O00001365,30-04-2024,1761.12
U001292,O00001366,19-07-2024,937.85
U008259,O00001367,20-10-2024,1468.38
U002512,O00001368,03-06-2024,924.06
U003422,O00001369,04-11-2024,756.79
U005517,O00001370,27-05-2025,221.43
U002114,O00001371,05-10-2024,243.28
U004331,O00001372,12-02-2025,850.26
U003221,O00001373,18-01-2025,332.57
U003361,O00001374,12-11-2025,1440.1
U000546,O00001375,05-12-2024,2510.02
U005892,O00001376,21-04-2025,280.23
U005445,O00001377,17-01-2024,902.44
U008463,O00001378,19-12-2024,755.69
U004383,O00001379,15-07-2025,53.24
U003969,O00001380,15-09-2024,58.76
U004273,O00001381,07-05-2024,223.08
U001247,O00001382,23-10-2024,1021.02
U006445,O00001384,23-01-2024,622.37
U003801,O00001385,08-03-2025,96.21
U002698,O00001386,22-05-2024,208.75
U008107,O00001388,27-10-2025,1593.27
U001947,O00001389,05-06-2024,21.89
U003923,O00001391,07-05-2024,198.86
U004762,O00001392,10-09-2025,404.77
U007214,O00001394,16-08-2024,49.66
U000909,O00001395,04-06-2025,155.97
U000976,O00001397,18-03-2024,71.15
U005758,O00001398,12-07-2024,351.45
U002754,O00001400,01-10-2024,569.1
U005428,O00001401,11-06-2025,1099.89
U003747,O00001403,30-09-2025,1581.11
U003071,O00001404,10-08-2025,137.93
U004871,O00001406,04-02-2025,43.35
U002874,O00001407,01-10-2025,13.24
U004268,O00001409,07-11-2025,3350.65
U001274,O00001410,22-11-2024,397.74
U009904,O00001411,06-01-2024,170.38
U002812,O00001413,13-02-2025,103.56
U001219,O00001414,04-10-2025,3227.9
U002820,O00001416,04-11-2024,97.78
U003832,O00001417,09-07-2024,206.55
U000092,O00001419,01-04-2024,259.61
U007363,O00001420,23-01-2025,450.35
U009889,O00001422,14-06-2024,430.3
U002179,O00001423,04-09-2025,1364.22
U000731,O00001425,13-02-2024,4015.79
U008890,O00001426,12-03-2025,253.55
U009176,O00001428,24-07-2025,2079.99
U000595,O00001429,31-01-2024,121.86
U002796,O00001431,11-10-2024,61.6
U003463,O00001432,06-10-2025,241.48
U003836,O00001433,22-02-2024,1707.21
U003961,O00001435,05-01-2025,600.14
U000810,O00001436,18-07-2025,90.44
U009956,O00001438,30-12-2024,222.94
U009885,O00001439,11-02-2025,459.1
U002608,O00001441,28-06-2025,654.76
U004550,O00001442,02-11-2025,2849.19
U002863,O00001444,18-02-2024,773.82
U001762,O00001445,11-10-2025,304.73
U001679,O00001447,22-10-2025,139.42
U000197,O00001448,20-01-2024,163.23
U006770,O00001450,09-05-2025,1416.3
U004941,O00001451,25-04-2024,1658.26
U003382,O00001453,26-06-2025,58.11
U004449,O00001454,15-01-2025,133.34
U002779,O00001455,11-01-2025,249.48
U008080,O00001457,20-03-2024,1563.08
U003979,O00001458,01-10-2024,1341.8
U002004,O00001460,22-10-2025,141.68
U009347,O00001461,23-02-2025,3053.51
U007869,O00001462,18-03-2025,1340.76
U003432,O00001463,31-07-2024,49.84
U009827,O00001464,08-04-2025,244.16
U004086,O00001465,03-10-2024,226.46
U002864,O00001466,26-09-2025,617.29
U005779,O00001467,18-09-2025,320.01
U001935,O00001468,28-05-2025,8.06
U006333,O00001469,04-04-2025,16.94
U004583,O00001470,13-04-2024,24.52
U001381,O00001471,12-05-2024,18.76
U006286,O00001472,26-01-2025,343.78
U008285,O00001473,05-11-2024,201.36
U009005,O00001474,24-04-2024,429.01
U003846,O00001475,04-11-2024,177.64
U006435,O00001476,09-11-2025,2109.02
U007558,O00001477,09-01-2024,232.38
U000345,O00001478,14-06-2025,1628.79
U003161,O00001479,19-06-2024,1319.64
U003826,O00001480,08-04-2025,55.11
U004157,O00001481,28-11-2024,18.64
U009627,O00001482,13-10-2025,334.45
U004785,O00001483,06-01-2024,467.87
U008284,O00001484,27-10-2025,1377.7
U006899,O00001485,26-06-2025,47.82
U006659,O00001486,21-02-2025,120.94
U007010,O00001487,18-09-2024,649.28
U008659,O00001488,01-02-2024,2635.95
U005992,O00001489,24-01-2024,479.62
U001594,O00001490,18-06-2024,372.8
U005845,O00001491,26-06-2024,851.36
U009777,O00001492,14-02-2025,306.55
U002267,O00001493,17-07-2024,304.09
U003871,O00001495,09-05-2025,38.54
U000675,O00001496,30-01-2024,1435.18
U003429,O00001497,26-05-2025,19.17
U003349,O00001499,06-04-2024,366.43
U006433,O00001500,10-03-2025,289.15
U005725,O00001502,03-09-2025,114.06
U008850,O00001503,04-05-2024,152.28
U005353,O00001505,28-06-2025,318.51
U007793,O00001506,09-06-2024,4378.03
U005444,O00001508,07-09-2025,602.05
U001398,O00001509,08-12-2024,402.72
U003843,O00001511,21-09-2024,105.35
U003655,O00001512,16-02-2024,298.12
U009438,O00001514,13-07-2024,1093.18
U009904,O00001515,24-03-2024,983.75
U009160,O00001517,11-05-2024,36.9
U007484,O00001518,17-09-2024,2660.31
U007123,O00001519,27-07-2024,565.28
U006527,O00001521,29-03-2024,6.58
U003162,O00001522,11-02-2024,440.29
U004936,O00001524,27-11-2024,313.41
U009141,O00001525,02-09-2025,504.71
U005237,O00001527,02-02-2024,452.13
U005115,O00001528,21-04-2024,200.59
U001243,O00001530,09-06-2024,1412.67
U008269,O00001531,03-08-2025,293.66
U000867,O00001533,27-03-2024,201.0
U006600,O00001534,03-12-2024,1058.61
U009169,O00001536,10-08-2024,941.1
U009560,O00001537,15-10-2025,244.29
U000389,O00001539,29-07-2024,71.52
U004598,O00001540,13-04-2025,177.92
U004058,O00001542,01-07-2024,466.78
U000095,O00001543,06-09-2024,20.65
U008912,O00001544,25-03-2024,53.26
U004146,O00001546,29-10-2024,1200.96
U000484,O00001547,20-07-2024,34.96
U004530,O00001549,18-11-2024,833.01
U006128,O00001550,26-09-2024,984.2
U007836,O00001552,22-10-2024,532.29
U001176,O00001553,04-08-2024,226.78
U008514,O00001555,28-04-2024,235.7
U007137,O00001556,07-06-2025,700.98
U003227,O00001558,14-07-2025,692.81
U001665,O00001559,20-05-2024,255.94
U009334,O00001561,27-03-2024,59.0
U001764,O00001562,10-07-2024,55.14
U001366,O00001564,29-02-2024,15.87
U001623,O00001565,25-03-2024,209.97
U008078,O00001567,18-05-2024,119.52
U006769,O00001568,20-03-2024,342.07
U007493,O00001569,18-08-2025,608.39
U000260,O00001571,24-04-2024,315.42
U001968,O00001572,25-03-2025,439.71
U003133,O00001573,29-09-2025,451.15
U003431,O00001574,21-03-2024,96.63
U001713,O00001575,25-05-2024,170.12
